TYPE,LATITUDE,LONGITUDe,SUSTAINED WINDS
TD,16.2,101.9,25
TD,16.4,102.5,30
TS,16.7,103.2,35
TS,17.6,104.2,40
TS,18.7,105,40
TS,20,106,40
TS,21.4,106.3,40
TS,22.5,105.8,35
TD,23.3,105.2,25
TD,23.7,104.9,25
TD,24,104.5,25
TD,8.3,86.9,25
TD,8.7,87.7,25
TD,9.1,88.4,25
TD,9.7,89.1,25
TD,10.3,89.7,25
TS,10.9,90.6,45
TS,11.2,91.6,50
TS,11.1,92.9,50
TS,10.9,94.1,50
HU,10.8,95.4,85
HU,10.8,96.6,85
HU,11.2,98.3,85
HU,11.6,100,85
HU,11.9,101.3,70
HU,12.1,102.6,70
HU,12.3,103.9,70
HU,12.6,105.2,70
HU,13,106.8,65
TS,13.4,108.3,55
TS,13.7,109.8,50
TS,14,111.4,45
TS,14.3,112.6,45
TS,14.6,113.8,40
TS,15,114.7,40
TS,15.3,115.6,35
TS,15.5,116.3,35
TS,15.6,117.1,35
TD,15.7,117.8,30
TD,15.7,118.6,30
TD,15.7,119.2,25
TD,15.6,119.8,25
TD,15.6,120.6,25
TD,15.6,121.3,25
TD,15.5,121.9,25
TD,15.2,122.4,25
TD,15.1,107.7,25
TD,15.4,109.1,30
TS,15.8,110.5,40
TS,16.3,111.5,40
TS,16.7,112.6,45
TS,16.8,113.4,45
TS,16.7,114.2,45
TS,16.6,114.8,45
TS,16.5,115.4,45
TS,16.5,115.8,45
TS,16.6,116.2,45
TS,17,116.4,45
TS,17.3,116.7,45
TS,17.4,117,45
TS,17.6,117.2,45
TS,17.8,117.4,45
TS,17.9,117.7,45
TS,18,117.9,40
TS,18.2,118.2,40
TS,18.3,118.4,40
TS,18.5,118.6,40
TS,18.6,118.7,40
TS,18.7,118.9,35
TS,18.9,119.2,35
TD,18.9,119.6,30
TD,18.8,120,25
TD,18.7,120.4,25
TD,18.6,120.8,25
TD,18.4,121.3,25
TD,15.9,103.3,25
TD,16.2,104.1,30
TD,16.7,104.7,30
TD,17.2,105.1,30
TD,17.7,105.5,30
TS,18.3,106,35
TS,18.9,106.4,35
TS,19.7,106.9,35
TS,20.4,107.4,40
TS,20.9,108.3,50
TS,21.4,109.2,45
TS,21.8,109.5,40
TS,22,109.6,35
TD,22.2,109.3,30
TD,21.6,109.4,30
TD,13.6,100.4,25
TD,13.7,101.7,25
TD,13.9,102.9,25
TD,14.2,104.1,25
TD,14.6,105.3,25
TD,15,106.5,25
TD,15.4,107.7,25
TD,15.6,108.5,25
TD,15.8,109.4,25
TS,16,110.2,45
TS,16.5,111,45
TS,17.5,111.4,45
TS,18.6,111.7,45
TS,19.4,112.2,45
TS,20.3,112.6,45
TS,20.8,112.8,40
TS,21.3,113,35
TD,18,106.8,25
TD,18.5,107,30
TS,19.1,107.2,40
TS,19.8,107.3,50
TS,21,107.5,35
TD,17.1,105.3,25
TS,17.3,106,35
TS,17.6,106.7,35
TS,18.1,107.6,35
TS,18.5,108.5,35
TS,18.8,109.2,40
TS,19,109.9,45
TS,19.2,110.7,45
TS,19.4,111.5,45
TS,19.6,112.2,50
TS,19.7,113,50
TS,19.8,113.8,45
TS,19.9,114.6,40
TD,19.9,115.5,30
TD,19.9,116.3,30
TD,19.8,116.8,30
TD,19.8,117.4,25
TD,19.8,118,25
TD,19.7,118.6,25
TD,19.7,119.1,25
TD,19.6,119.6,25
TD,19.5,120.1,25
TD,19.4,120.6,25
TD,19.2,121,25
TD,18.9,121.4,25
TD,16,100,25
TD,16.1,101.2,25
TD,16.4,102.4,25
TS,16.9,103.4,45
TS,17.4,104.4,45
TS,18.1,105.8,45
TS,18.8,107.2,45
TS,19.4,108.3,40
TS,20.1,109.4,40
TS,20.6,110.2,40
TS,21.2,110.9,40
TS,21.9,111.6,35
TD,22.6,112.2,25
TD,23.1,112.7,25
TD,23.7,113.2,25
TD,11.2,97.4,25
TD,11.3,98.5,25
TD,11.5,99.6,25
TD,11.8,100.7,25
TD,12.2,101.8,25
TD,12.7,102.7,25
TD,13.2,103.6,25
TS,13.9,104.6,35
TS,14.5,105.7,35
TS,15.1,107,35
TS,15.4,108.4,35
TS,15.5,109.4,35
TS,15.4,110.4,35
TS,15,111.1,35
TS,14.7,111.9,35
TS,14.5,112.7,50
TS,14.3,113.6,60
TS,14.2,114.5,60
TS,14.1,115.5,60
HU,14,116.5,65
HU,14.1,117.5,65
HU,14.4,118.5,65
HU,14.8,119.4,65
HU,15.2,120.2,65
HU,15.7,120.9,70
HU,16.3,122,70
HU,16.7,123.2,70
HU,16.9,124.3,85
HU,16.9,125.4,85
HU,16.9,126.5,85
HU,16.9,127.6,80
TS,16.9,128.7,60
TS,16.9,129.9,60
TS,17.1,131,55
TS,17.6,132,55
TS,18,132.8,50
TS,18.4,133.6,50
TS,18.6,134.5,50
TS,18.8,135.4,45
TS,19.1,136.2,45
TS,19.3,137.1,45
TS,19.6,138.1,45
TS,19.8,139.1,45
TD,20,140,25
TD,20,141,25
TD,20,142.1,25
TD,20,143.1,25
TD,12.6,129.4,25
TS,13,130.6,45
TS,13.3,131.8,45
TS,13.4,132.7,45
TS,13.6,133.6,45
TS,13.8,134.5,45
TS,14.1,135.4,45
TS,14.4,136.3,45
TS,14.6,137.3,45
TS,14.8,138.3,50
TS,14.9,139.4,45
TS,15.1,140.3,45
TS,15.3,141.2,45
TS,15.6,142.7,45
TS,16,144.1,45
TS,16.3,145.5,45
TS,16.5,147,45
TS,16.9,148.5,45
TS,17.3,150,45
TS,17.6,151.3,45
TS,17.7,152.7,45
TS,17.6,154.2,45
TS,17.5,155.7,45
TS,17.4,156.4,45
TD,17.3,157.1,25
TD,17.2,157.6,25
TD,17.2,158.1,25
TD,16.4,103.3,25
TD,16.7,104.4,25
TD,17,105.4,25
TS,17.3,106.4,45
TS,17.7,107.4,45
TS,18,108.1,45
TS,18.3,108.7,45
TS,18.5,109.3,45
TS,18.8,109.8,50
TS,19.3,110.3,50
TS,19.9,110.9,50
TS,20.4,111.6,50
TS,21,112.4,50
TS,21.5,113.1,50
TS,22,113.9,50
TD,22.3,114.4,30
TS,22.6,114.6,45
TS,22.8,114.7,40
TS,23.1,114.8,40
TD,23.5,114.9,25
TD,24,115,30
TD,24.7,114.8,30
TD,25.4,114.4,25
TD,26.1,114,25
TD,26.7,113.5,25
TD,25.3,174,30
TD,26.1,175.1,30
TD,27,176.2,30
TD,28,177,30
TS,29,178,45
TS,30.1,178.7,50
TS,31.3,179.2,55
TS,32.5,179.4,60
TS,33.6,179.7,60
HU,35.1,179.2,70
HU,36.2,178.2,70
TS,38,176,60
TS,39.8,173,45
TS,40.5,172,35
TD,13.5,97.3,25
TS,13.7,96.8,45
TS,13.9,96.4,45
TS,14.2,95.8,45
TS,14.6,95.3,55
TS,15,94.8,55
TS,15.5,94.4,55
TD,16.2,94.1,30
TD,17,94,25
TD,12.1,95.4,25
TD,12.3,96.5,25
TD,12.4,97.7,25
TS,12.5,99,45
TS,12.6,100.4,45
TS,12.6,101.7,45
TS,12.7,102.9,45
HU,12.9,104.2,75
HU,13.2,105.5,75
HU,13.6,107,75
HU,14,108.4,75
HU,14.5,109.9,90
HU,14.9,111.5,90
HU,15.3,112.9,90
HU,15.6,114.3,90
HU,15.8,115.5,90
HU,16,116.7,90
HU,16.2,118,90
HU,16.4,119.4,90
HU,16.6,120.6,95
HU,16.7,121.8,95
HU,16.9,122.9,95
HU,17.3,123.9,95
HU,18,124.8,95
TS,18.6,125.8,60
TS,18.8,126.7,55
TS,18.8,127.7,50
TS,18.7,128.3,45
TS,18.6,129,35
TD,18.6,129.6,30
TD,18.7,130.1,25
TD,13.3,113.3,25
TD,14.1,114.3,25
TS,15,115.2,45
TS,15.6,115.6,45
TS,16.2,115.9,45
TS,16.9,116.2,45
TS,17.6,116.4,45
TS,18.3,116.7,45
TS,19,117.1,45
TS,19.5,117.8,45
TD,19.8,118.6,25
TD,14.5,107.7,25
TD,14.5,108.3,30
TD,14.6,108.9,30
TD,14.7,109.6,30
TD,14.8,110.3,30
TS,15.1,111,35
TS,15.7,111.6,40
TS,16.7,111.7,40
TS,17.6,111.4,45
TS,18.1,111,60
TS,18.5,110.6,60
TS,19,110,60
TS,19.5,109.4,60
TS,20,108.9,50
TS,20.5,108.8,45
TS,20.8,109.2,45
TS,20.8,109.8,45
TS,20.7,110.4,45
TS,20.7,110.9,45
TS,21.1,111.4,40
TS,21.6,111.8,35
TD,21.9,112,30
TD,22.2,112.1,25
TD,22.5,112,25
TD,22.7,111.9,25
TD,22.9,111.7,25
TD,23.1,111.4,25
TD,23,111,25
TD,22.7,110.6,25
TS,12.2,93.1,45
TS,12.5,93.9,45
TS,12.7,94.8,45
TS,13,96.1,45
TS,13.3,97.5,45
HU,13.6,98.7,65
HU,14.1,99.8,75
HU,14.7,100.5,75
HU,15.2,100.9,75
HU,15.7,101.2,75
HU,16.1,101.5,75
HU,16.5,101.8,75
HU,17,102.1,85
HU,17.6,102.3,75
TD,18.2,102.4,25
TD,19.1,102.6,25
TD,19.9,102.9,25
TD,11.6,89.6,25
TD,11.9,89.6,30
TS,12.1,91.8,35
TS,12.4,93.3,40
TS,12.7,94.7,40
TS,13.3,95.1,45
TS,13.9,95.3,50
TS,14.5,96.2,50
HU,15.1,97.1,75
HU,15.8,98.2,85
HU,16.5,99.4,75
HU,16.9,100.9,75
HU,17.3,102.4,75
TS,18.6,103.6,45
TD,19.5,104.8,25
TD,19.2,105.4,25
TD,18.7,105.9,25
TD,18.6,106.8,25
TD,18.6,107.7,25
TD,18.8,108.3,25
TD,19.1,108.9,25
TD,19.6,109.4,25
TD,20.1,109.9,25
TD,10.5,108.5,25
TD,10.5,109.3,25
TD,10.6,110.2,25
TS,10.9,111.6,40
TS,11.4,112.9,40
TS,11.9,114,40
TS,12.5,115,40
HU,13.1,115.9,75
HU,13.8,116.8,75
HU,14.6,117.6,75
HU,15.4,118.4,75
TS,16.1,119.1,60
TS,16.7,119.9,60
TS,17.1,120.8,60
TS,17.4,121.8,45
TS,17.7,122.5,45
TS,17.9,123.3,40
TS,18.1,124,35
TS,18.2,124.8,35
TD,18.4,125.9,30
TD,18.5,127,30
TD,18.9,128.4,25
TD,19.2,129.8,25
TD,19.4,131.4,25
TD,19.5,133,25
TD,19.7,134.6,25
TD,19.9,136.1,25
TD,10.8,98.4,25
TD,11.1,99,25
TD,11.3,99.7,25
TD,11.6,100.7,25
TD,12,101.8,25
TD,12.5,103.3,25
TD,12.8,104.9,25
TD,12.9,105.6,25
TS,12.9,106.4,45
TS,12.9,107.6,45
TS,12.9,108.9,45
TS,12.9,109.8,45
TS,12.9,110.8,60
TS,12.9,111.8,60
TS,12.8,112.8,60
TS,12.8,114,60
TS,12.8,115.2,60
HU,12.7,116.4,70
HU,12.6,117.5,70
HU,12.6,118.4,70
HU,12.5,119.2,70
HU,12.3,120.4,80
HU,12.2,121.7,80
HU,12.1,123.2,80
HU,12,124.8,80
HU,12,126.5,110
HU,12.1,128.2,110
HU,12.2,129.9,120
HU,12.5,131.5,120
HU,13,132.9,100
HU,13.6,134.2,100
HU,14,135.7,100
HU,14.5,137.3,100
HU,15.2,139.1,100
HU,16,140.8,95
HU,16.5,141.9,95
HU,17,142.9,90
HU,17.5,143.8,75
HU,17.9,144.8,70
HU,18.1,146.2,70
HU,17.8,147.7,65
TS,17.4,149.6,40
TS,17.1,151.5,35
TS,17,152.7,35
TS,16.8,153.8,35
TD,16.6,154.7,25
TD,16.2,155.7,25
TD,11.8,106.2,25
TD,12.1,107.1,25
TD,12.2,108.1,25
TD,12.3,109,25
TD,12.3,109.9,25
TD,12.4,111.6,25
TS,12.5,113.3,40
TS,12.7,114.8,40
TS,13,116.2,45
TS,13.2,118.2,45
TS,13.4,120.2,45
TS,13.8,121.5,50
TS,14.3,122.8,50
TS,14.7,124.1,50
TS,14.9,125.5,40
TS,14.9,126.9,40
TS,14.6,128.3,40
TS,14.4,129.3,40
TS,14,130.2,40
TD,11.3,105.7,25
TD,11.4,106.5,25
TD,11.6,107.2,25
TD,12.1,108.3,30
TS,12.7,109.3,40
TS,13.4,110.8,40
HU,14.1,112.2,75
HU,14.9,113.3,100
HU,15.7,114.5,100
HU,16.1,115.4,100
HU,16.6,116.4,100
TS,16.8,116.7,60
TS,16.9,117,60
TS,16.8,118.7,60
TS,16.7,120.3,40
TS,16.6,121.1,40
TS,16.6,122,40
TS,16.6,123.2,40
TS,16.5,124.4,35
TS,16.4,125.9,45
TS,16.1,127.3,45
TS,15.8,128.2,45
TS,15.3,129,35
TD,15.7,103.6,25
TD,15.8,104.7,25
TD,15.8,105.9,25
TD,15.9,107.2,25
TD,15.9,108.5,25
TD,15.9,109.4,25
TD,15.9,110.2,25
TD,15.9,111,25
TD,16,111.7,25
TD,15.9,112.3,25
TD,15.9,112.8,30
TS,16,113.7,45
TS,16.2,114.5,45
TS,16.4,115.3,45
TS,16.6,116,45
TS,16.9,116.4,45
TS,17.4,116.9,50
TS,18,117.3,50
TS,18.7,117.8,50
TS,19.3,118.6,50
TS,19.7,119.5,50
TS,20,120.7,50
TS,20.3,121.9,50
TS,20.7,123,45
TS,21.1,124.2,45
TS,21.4,125.6,45
TS,21.7,127.2,45
TD,22,128.9,25
TD,22.3,130.8,25
TS,9.9,109.5,45
TS,9.9,109.9,45
TS,10,110.4,45
TS,10.1,111.1,45
TS,10.3,111.7,45
TS,10.6,112.5,45
TS,11,113.2,45
TS,11.4,113.8,45
TS,11.7,114.4,45
HU,11.9,114.8,75
HU,12.1,115.2,75
HU,12.5,115.6,80
HU,12.9,116,80
HU,13.1,116.6,80
HU,13.3,117.2,80
HU,13.4,117.7,80
HU,13.5,118.2,80
HU,13.7,118.5,85
HU,14,118.8,80
HU,14.4,119.2,70
HU,14.7,119.6,70
HU,14.8,120.2,70
HU,14.5,120.8,70
HU,14,121.3,70
HU,13.6,121.9,70
HU,13.5,122.7,70
HU,13.7,123.5,70
HU,14,124.4,70
HU,14.5,125.2,70
HU,15.5,126.1,70
HU,16.5,127,70
HU,17.5,128,70
HU,18.1,129.2,65
HU,18.2,130.3,65
HU,18.3,131.4,65
TS,18.4,132.2,45
TS,18.6,133,45
TS,18.8,134,45
TS,19,134.9,45
TS,19.1,135.5,45
TS,19.2,136.1,45
TS,19.3,136.8,45
TS,19.3,137.6,45
TS,19.4,138.5,45
TS,19.5,139.4,45
TS,19.6,140.2,45
TS,19.8,140.9,45
TD,20.2,141.5,25
TD,21,142.1,25
TD,11.9,98.2,25
TD,12,99.2,25
TD,12.1,100.1,25
TD,12.3,101,25
TD,12.5,101.8,25
TS,13.4,103.7,45
HU,14.5,105.4,75
HU,15.5,106.3,75
HU,16.2,107.2,75
HU,16.5,108.2,75
HU,16.8,109.2,75
HU,17.1,110.1,75
HU,17.5,110.8,90
HU,17.8,111.2,100
HU,18.2,111.5,100
HU,18.5,111.8,80
HU,18.8,112,65
HU,19.1,112.2,65
HU,19.5,112.5,65
HU,20.1,112.8,65
HU,20.8,113.5,65
HU,21.2,114.6,65
HU,21.6,115.8,65
TS,22,117,45
TS,22.5,118.2,45
TS,22.9,119.4,45
TS,23.4,120.5,45
TD,23.8,121.7,25
TD,23.8,122.9,25
TD,23.5,123.6,25
TD,23.1,124.2,25
TD,22.9,124.9,25
TD,22.7,125.6,25
TD,22.5,126.3,25
TD,22.3,127.1,25
TD,22.3,127.1,25
TD,15.5,101.2,25
TD,15.5,102,30
TD,15.5,102.8,30
TS,15.5,103.6,40
TS,15.6,104.5,40
TS,15.8,105.7,55
TS,16.2,106.8,55
TS,16.6,107.5,60
TS,17.1,108.2,60
TS,17.6,108.9,40
TS,18.2,109.6,40
TS,18.7,110.4,40
TS,19.1,111.3,40
TS,19.2,112.2,35
TS,19.3,113.2,35
TD,19.5,113.8,30
TD,19.7,114.4,30
TD,20,115,30
TD,20.3,115.6,30
TD,20.6,116.3,25
TD,20.9,117.1,25
TD,14.5,97.4,25
TS,14.4,98.2,45
TS,14.5,99.2,45
TS,14.6,100.5,45
TS,15,101.7,45
TS,15.5,102.6,45
TS,16.2,103.5,45
TS,17,104.5,45
TS,17.9,105.5,45
TS,18.8,106.5,45
TS,19.9,107.2,55
TS,21,107.7,55
TS,22.2,108.1,50
TS,22.9,108.5,45
TS,23.7,108.8,45
TS,24.4,109,45
TS,25.1,109,45
TD,25.8,108.8,25
TD,26.4,108.5,25
TD,13.3,94.2,25
TD,13.5,95,25
TD,13.6,95.8,25
TD,13.7,96.6,30
TD,13.9,97.5,30
TD,14.2,98.6,30
TD,14.7,99.7,30
TS,15.1,100.5,45
TS,15.5,101.2,45
TS,16.1,102.3,45
TS,16.7,103.1,50
HU,17.1,103.5,65
HU,17.6,103.9,65
HU,18.3,104.3,70
HU,19,104.7,75
TD,19.5,104.9,25
TD,20,105,25
TD,20.6,105.4,25
TD,21,106,25
TD,12,108.5,25
TD,11.9,109.2,25
TD,12,110,25
TS,12.3,111.2,40
TS,12.7,112.2,40
TS,13.2,112.5,40
TS,13.6,112.7,50
TS,13.9,113,50
TS,14.3,113.3,50
TS,14.6,113.8,50
TS,15,114.4,50
HU,15.6,114.8,65
HU,16.4,114.9,65
HU,17,114.6,65
HU,17.6,114.3,75
HU,18.2,114.4,100
HU,18.6,114.5,100
HU,18.9,114.8,100
HU,19.2,115,75
HU,19.5,115.1,70
HU,19.9,115.2,65
TS,20.4,115.3,60
TS,21,115.4,50
TS,21.8,115.3,35
TD,22.4,115.1,25
TD,22.7,114.9,25
TD,23,114.8,25
TD,23.3,114.7,25
TD,23.5,114.7,25
TD,12.2,95.6,25
TD,12.4,96.3,25
TD,12.6,96.9,25
TD,12.8,97.4,25
TD,13.1,97.8,25
TD,13.5,98.5,25
TD,14,99.3,25
TS,14.6,100.4,45
TS,15.1,101.5,45
TS,15.5,102,45
TS,15.8,102.5,45
TS,16.2,103.6,45
HU,16.7,104.7,75
HU,17.5,105,75
HU,18.4,105.2,75
HU,19.5,106,80
HU,20.5,106.9,85
HU,21.3,107.8,75
HU,21.8,108.8,70
HU,22.1,110.1,65
TS,22,111.5,60
TS,21.8,112.7,55
TS,21.6,113.8,50
TS,21.4,114.9,50
TS,21.2,115.9,45
TD,21.1,116.8,25
TD,21,117.7,25
TD,11.5,85.2,25
TD,11.8,86.1,25
TS,12,87,45
TS,12.3,87.8,45
TS,12.5,88.6,45
TS,12.7,89.4,50
TS,12.8,90.2,50
TS,13,90.9,50
HU,13.2,91.6,70
HU,13.4,92.3,70
HU,13.5,93.1,70
HU,13.6,94.1,70
HU,13.6,95.2,70
HU,13.6,96.2,70
HU,13.6,97.1,80
HU,13.6,97.9,80
HU,13.7,98.9,80
HU,13.9,100.2,80
HU,14.2,101.5,80
HU,14.6,102.8,80
HU,15.1,104.1,80
HU,15.8,105.4,80
HU,16.5,106.5,80
HU,17.3,107.2,100
HU,18.1,108,90
HU,18.8,108.7,90
HU,19.3,109.5,90
HU,19.6,109.9,100
HU,19.7,110.2,90
HU,19.8,110.7,90
HU,19.9,111.3,85
HU,19.9,112,85
HU,19.9,112.6,80
HU,20.1,113,80
HU,20.5,113.4,75
TS,21.2,113.9,50
TS,22,114.4,45
TS,23,114.6,40
TS,23.9,114.5,40
TD,24.8,114.2,25
TD,25.6,114,25
TD,26.5,113.7,25
TD,27.4,113.5,25
TD,27.9,113.2,25
TD,28,113,25
TD,10.5,89.9,30
TD,10.7,90.9,30
TD,11,91.7,30
TD,11.3,92.4,30
TD,11.6,93.2,30
TS,11.9,93.6,40
TS,12.2,94.7,40
TS,12.5,95.3,40
TS,12.8,95.9,40
HU,13.1,96.7,70
HU,13.4,97.6,70
HU,13.8,98.5,70
HU,14.2,99.3,80
HU,14.6,100.5,90
HU,15,101.6,90
HU,15.6,102.7,90
HU,16.2,103.8,90
HU,16.7,104.6,110
HU,17.3,105.4,110
HU,17.9,106,110
HU,18.6,106.3,110
HU,19.3,106.4,80
HU,20.1,106.3,80
HU,20.8,106,70
TS,21.5,105.5,60
TS,22.1,104.8,40
TD,22.6,103.8,25
TD,10.9,100.9,25
TS,11,101.9,45
TS,11.2,102.9,45
TS,11.4,104,50
TS,11.7,105.1,50
TS,11.9,106.1,50
TD,12.2,107,25
TD,12.8,108.1,25
TD,13.6,109.2,25
TD,14.4,110.1,25
TD,15.2,110.4,25
TD,15.7,110,25
TD,16,109.5,25
TD,16.2,109.2,25
TD,16.3,108.9,25
TD,9.5,100,25
TD,9.6,100.8,25
TD,9.6,101.6,25
TD,9.6,102.3,25
TD,9.7,103,25
TD,9.7,104,25
TS,9.8,105.1,35
TS,9.8,106.2,35
TS,9.8,107.3,35
TD,9.9,108.3,30
TD,10.1,109.2,25
TD,10.3,109.9,25
TD,10.5,110.5,25
TD,10.7,110.9,25
TD,11,111,25
TS,12.3,108,35
TS,12.3,107.8,35
TS,12.3,107.6,35
TS,12.3,107.5,40
TS,12.4,107.4,40
TS,12.5,107.3,40
TS,12.6,107.3,40
TS,12.7,107.3,45
TS,12.9,107.4,50
TS,13,107.4,50
TS,13.2,107.5,50
TS,13.3,107.5,50
TS,13.4,107.5,60
TS,13.5,107.5,60
TS,13.6,107.6,60
HU,13.7,107.6,75
HU,13.8,107.6,70
HU,13.9,107.6,70
HU,14,107.5,70
TS,14.3,107.5,45
TS,14.7,107.5,45
TS,15.3,107.2,40
TS,15.8,106.7,40
TS,16.2,106.2,55
TS,16.7,105.7,55
TS,17.3,105.5,55
TS,17.9,105.2,55
TS,18.4,104.5,35
TD,19,103.6,25
TD,19.6,102.7,25
TD,20.2,101.7,25
TD,18.8,109,25
TD,19.2,109.5,30
TS,19.6,110.1,35
TS,20.2,111.2,35
TS,20.7,112.3,35
TS,21.3,113.6,45
TS,21.8,115,40
TS,22.1,116.1,40
TS,22.3,117.2,40
TS,22.4,117.8,35
TD,22.4,118.3,25
TD,22.3,118.7,25
TD,22.2,119.1,25
TD,22.1,119.8,25
TS,15.2,119.8,35
TS,15.1,120,35
TS,15,120.2,35
TS,14.9,120.3,35
TS,14.7,120.5,35
TS,14.3,120.7,35
TS,13.8,120.8,35
TS,13.5,120.5,35
TS,13.3,120.4,35
TS,13.6,121.7,35
TS,14.1,122.9,35
TS,14.3,123.8,35
TS,14.4,124.7,35
TS,14.5,125.9,35
TS,14.5,127.1,35
TS,14.6,128.4,60
TS,14.7,129.7,60
TS,15.1,131.5,60
TS,15.5,133.3,60
HU,15.7,134.2,70
HU,15.8,135.2,70
HU,15.7,136.4,70
HU,15.4,137.5,75
HU,15,138.3,75
HU,14.6,139,80
HU,14.2,139.7,80
HU,13.8,140.4,85
HU,13.6,141.4,85
HU,13.5,142.6,85
HU,13.3,143.9,90
HU,13.1,145.1,90
HU,13.1,146.2,90
HU,13.1,147.4,95
HU,13,148.7,115
HU,12.8,150,115
HU,12.7,151.2,100
HU,12.6,152.4,100
HU,12.6,153.8,100
HU,12.7,155.2,100
HU,13,156.4,100
HU,13.3,157.4,90
HU,13.4,158.1,90
HU,13.6,158.8,90
HU,13.9,159.6,90
HU,14.3,160.4,85
HU,14.6,161.3,85
HU,14.8,162.2,85
HU,15.1,163,85
HU,15.4,163.8,85
HU,15.6,164.8,85
HU,15.8,165.9,85
HU,15.9,166.9,85
HU,16.1,167.8,85
HU,16.3,168.3,85
HU,16.7,168.7,85
HU,17.2,169.2,80
HU,17.8,169.7,80
HU,18.5,170.2,80
HU,19.1,170.6,80
HU,19.7,171.2,80
HU,20.3,171.8,80
HU,20.9,172.3,80
TS,21.4,172.6,35
TS,21.7,172.8,35
TS,21.9,173,35
TS,10.4,115.6,40
TS,10.8,116.6,40
TS,11.1,117.7,40
TS,11.4,119,50
TS,11.8,120.4,60
TS,12.2,121.8,60
HU,12.6,123.2,65
HU,13.1,124.2,75
HU,13.6,125.1,75
HU,13.8,125.6,75
HU,14,126.2,80
HU,15,127.5,80
HU,16.1,128.8,95
HU,16.7,129.5,95
HU,17.2,130.2,95
HU,17.7,131,90
HU,18.1,131.9,80
HU,18.5,132.8,75
HU,18.7,133.8,70
HU,18.8,135.4,70
HU,18.7,137.1,70
HU,18.6,138.4,70
HU,18.5,139.8,70
TS,18.4,141.5,60
TS,18.4,143.3,60
TS,18.5,145.2,60
TS,18.5,147.1,60
TS,18.4,148.1,60
TS,18.3,149,60
TS,18.1,150.5,60
TS,18.2,151.9,60
TS,18.7,152.5,60
TS,19.4,153,60
TS,19.8,153.6,60
TS,20.2,154.2,60
TS,20.5,154.6,45
TS,20.7,154.8,45
TD,9.6,110.4,25
TD,10.2,110.6,30
TD,10.6,111.2,30
TD,11.2,112.7,30
TS,11.9,114.2,40
TS,12.2,115.6,40
TS,12.6,116.9,40
TS,14,118,40
TS,15.2,118.8,40
TS,15.5,119.4,40
TS,15.7,120.1,40
TS,16,120.8,45
TS,16.4,121.4,45
TS,16.5,121.5,45
TS,16.6,121.6,55
TS,16.7,121.7,55
TS,16.8,121.9,60
TS,17.1,122.2,60
TS,17.7,122.6,60
HU,18.3,123,65
HU,18.9,123.3,70
HU,19.5,123.7,70
HU,20,124.1,65
TS,21,125.2,60
TS,21.9,126.3,60
TS,22.6,127.2,60
TS,23.4,128.2,60
TS,24.3,129.5,45
TS,25.1,130.8,40
TS,25.9,132,40
TS,26.7,133.2,35
TS,10.9,104.4,40
TS,11.2,104.8,40
TS,11.3,105.3,45
TS,11.6,106.5,45
TS,11.9,107.8,50
TS,12.3,108.8,50
TS,12.7,109.7,50
TS,13,110.3,60
HU,13.2,110.8,65
HU,13.5,111.7,65
HU,13.8,112.6,70
HU,14.7,114.1,85
HU,15.7,115.6,85
HU,16.1,116.9,85
HU,16.6,118.2,85
HU,17.1,119.4,85
HU,17.5,120.5,90
HU,17.7,121.8,90
HU,17.7,123.3,100
HU,17.8,125.1,90
HU,18,126.8,90
HU,18.3,128.8,90
HU,18.6,130.8,90
HU,19.1,132.8,65
HU,19.6,134.8,65
HU,19.8,136.1,65
TS,19.9,137.5,60
TS,19.8,139,60
TS,19.8,140.4,50
TS,19.9,141.9,45
TS,20.1,143.3,45
TS,20.5,144.8,45
TS,20.8,146.3,45
TS,21,147.3,40
TS,21.2,148.1,40
TS,21.4,148.8,40
TS,21.5,149.6,40
TS,21.5,150.3,40
TS,21.4,151.1,40
TS,21.6,151.9,40
TS,21.9,152.7,40
TS,22.3,153.3,40
TS,22.8,153.8,40
TS,23.2,154.1,40
TS,23.7,154.4,40
TS,24.1,155,40
TS,24.3,155.3,45
TS,24.5,156,35
TD,25.7,156.3,25
TD,10,97.8,30
TD,10,98.9,30
TS,10.2,100.1,35
TS,10.4,101.4,35
TS,10.9,102.6,35
TS,11.4,103.3,35
TS,12.1,103.9,45
TS,12.8,104.8,45
TS,13.6,105.7,50
TS,14.4,106.2,50
TS,15.1,106.6,55
HU,15.8,106.9,65
HU,16.4,107.2,65
HU,16.6,107.5,70
HU,16.7,107.8,75
HU,17,108.2,75
HU,17.3,108.6,75
HU,17.7,109,75
HU,18,109.5,75
HU,18.2,110,85
HU,18.3,110.6,95
HU,18.5,111.2,95
HU,18.8,111.9,110
HU,19.1,112.7,110
HU,19.6,113.3,100
HU,20.6,114.1,100
HU,21.8,115,100
HU,22.5,115.6,65
HU,23.3,116.2,65
TS,24.3,117,50
TS,25.4,117.8,50
TS,26.5,118.6,50
TS,27.6,119.4,50
TS,28.3,119.8,50
TS,28.9,120.2,45
TS,29.2,120.5,35
TD,29.4,120.7,30
TD,10.9,94.1,25
TD,10.7,94.9,25
TD,10.5,95.8,25
TD,10.4,96.6,25
TD,10.4,97.5,30
TD,10.5,98.4,30
TD,10.9,99.4,30
TS,11.7,101.2,40
TS,12.6,103,40
TS,13.1,104,40
TS,13.6,104.9,40
HU,14,105.9,80
HU,14.4,106.9,80
